"A2A.MI","AMP.MI","ATL.MI","AZM.MI","BGN.MI","BMED.MI","BAMI.MI","BPE.MI","BZU.MI","CPR.MI","CNHI.MI","DIA.MI","ENEL.MI","ENI.MI","EXO.MI","FBK.MI","G.MI","HER.MI","IP.MI","ISP.MI","LDO.MI","MB.MI","MONC.MI","PRY.MI","REC.MI","SPM.MI","SRG.MI","STLA.MI","STM.MI","TIT.MI","TEN.MI","TRN.MI","UCG.MI","UNI.MI","date"
1.422274,16.165438,20.326199,10.626336,18.90391,4.994628,1.756752,3.421249,16.083071,8.121901,9.0328,82.934265,4.843978,13.408779,54.741627,9.662411,14.049803,2.791539,28.317787,1.632335,8.555701,7.990887,33.743904,16.883726,31.243792,4.26073,3.839874,8.755317,14.904479,0.521895,10.916547,5.049266,10.04953,3.86377,"2019-02-25"
1.412422,16.057013,20.162897,10.489937,18.921396,4.986248,1.819623,3.443738,16.068857,8.190565,8.993222,84.453743,4.886292,13.407016,54.131203,9.64353,14.11346,2.746271,28.258791,1.62607,8.611647,8.115148,33.676514,16.747833,31.510508,4.30055,3.87782,8.695621,14.679838,0.515468,10.803068,5.038189,10.051284,3.850335,"2019-02-26"
1.397196,15.978154,19.845901,10.541087,19.096272,5.003008,1.902395,3.536627,16.144674,8.067951,8.957416,84.061623,4.875254,13.417595,53.461697,9.747375,14.122553,2.753815,27.904819,1.66914,8.62322,8.201174,32.935204,16.949331,31.358099,4.337383,3.882338,8.6346,14.362411,0.517221,10.79853,4.99388,10.266893,3.86377,"2019-02-27"
1.395405,16.126011,20.537529,10.958809,19.201193,5.137092,1.928628,3.632449,16.301054,8.224897,8.974378,84.551773,4.893651,13.368233,53.264786,10.313809,14.272599,2.763246,28.022812,1.698505,8.551843,8.432488,32.463467,16.822809,31.500982,4.544446,3.925706,8.610723,14.049865,0.5217,10.648739,5.047419,10.487761,3.845536,"2019-02-28"
1.400331,16.362577,20.460682,10.809623,19.288631,5.095191,1.891087,3.615827,16.500076,8.249419,9.093106,85.875191,4.888132,13.255405,53.146641,10.412935,14.35899,2.759474,28.022812,1.689891,8.499757,8.262348,36.05447,16.864985,31.729599,4.455847,3.91396,8.576232,14.347758,0.518195,10.594271,5.030804,10.503539,3.871448,"2019-03-01"
1.409735,17.082136,20.537529,10.997171,19.30612,5.158043,1.881589,3.606049,16.542725,8.30337,9.138336,85.532082,4.878933,13.318871,53.205715,10.601746,14.44538,2.778336,27.86549,1.695765,8.391725,8.336905,35.669373,16.775948,32.243973,4.567342,3.881434,8.509904,14.508914,0.520142,10.662357,4.956957,10.403621,3.888723,"2019-03-04"
1.401227,16.599146,20.710438,11.278494,19.411043,5.145473,1.853546,3.594316,16.533247,7.758966,9.096875,85.188972,4.90101,13.384099,53.796452,10.691432,14.436287,2.80097,28.121138,1.692632,8.465032,8.350286,34.754772,16.822809,32.386856,4.629064,3.87511,8.580212,14.435661,0.535526,10.630583,4.938496,10.363304,3.923272,"2019-03-05"
1.406153,16.007725,21.027433,11.265707,19.446018,5.229275,1.903752,3.623649,16.419519,7.744253,9.068604,85.139954,4.9654,13.468718,54.859776,10.724473,14.536317,2.797197,27.845825,1.708685,8.46889,8.507045,34.658504,16.302662,32.243973,4.714676,3.897697,8.893281,13.913126,0.549937,10.766755,4.975419,10.377328,3.93191,"2019-03-06"
1.4375,15.869729,20.940979,11.410631,19.061295,5.111951,1.828217,3.517071,16.135199,7.768775,8.851879,85.139954,5.061065,13.468718,53.599537,10.530942,14.363537,2.817945,27.452522,1.670706,8.324205,8.36558,34.514091,16.190197,32.320179,4.698748,3.966363,8.690316,13.620115,0.546237,10.503489,5.064035,10.063554,3.890642,"2019-03-07"
1.441083,15.978154,20.864132,11.777204,19.271145,5.170613,1.776835,3.436893,15.893526,7.847248,8.640806,85.041931,5.044508,13.193704,53.107258,10.592306,14.299882,2.827376,26.941229,1.659351,8.18145,8.279553,34.321545,15.838744,32.167774,4.605172,3.975398,8.462146,13.605466,0.542147,10.34462,5.060343,9.809381,3.887763,"2019-03-08"
1.441978,16.047155,20.844921,11.777204,19.23617,5.233465,1.787328,3.480893,16.011993,7.866867,8.791572,85.041931,5.022431,13.329449,53.77676,10.83776,14.368084,2.799083,27.118216,1.673838,8.329992,8.398079,34.388935,15.866861,32.129665,4.708704,3.950101,8.51521,13.834991,0.538253,10.69413,5.01788,10.060048,3.960701,"2019-03-11"
1.433022,16.165438,20.960192,11.862453,19.201193,5.237655,1.75241,3.459382,16.286835,8.009097,8.838687,86.071259,5.057386,13.366468,53.146641,10.724473,14.336256,2.797197,27.845825,1.672664,8.411016,8.369403,34.234898,15.759083,32.739307,4.747528,3.93203,8.504597,13.771504,0.506316,10.852999,5.040035,10.012719,3.980854,"2019-03-12"
1.437948,16.411861,20.98901,12.2546,19.271145,5.254416,1.735584,3.479916,16.566418,7.999288,8.84811,84.943901,5.046347,13.701424,53.717686,10.715034,14.377177,2.765132,27.432858,1.687151,8.328063,8.487928,34.745148,15.220191,32.882187,4.861014,3.923899,8.431636,13.634767,0.509626,11.175275,5.014189,10.149447,3.980854,"2019-03-13"
1.422722,17.052563,20.79689,12.331325,19.376068,5.304698,1.812386,3.550316,16.528509,8.141521,8.770843,84.110634,5.048188,13.696136,53.835831,10.776397,14.554504,2.750043,27.885155,1.699289,9.429598,8.524251,34.841419,15.337341,33.282257,4.883911,3.957328,8.370614,13.644535,0.517805,11.234284,5.078804,10.279163,4.004847,"2019-03-14"
1.424961,17.348274,21.133099,12.420836,19.271145,5.254416,1.778825,3.528805,16.713316,8.273942,8.823611,83.718513,5.03163,13.74021,54.741627,10.913285,14.859145,2.727409,28.081804,1.721998,9.595504,8.59116,35.621243,15.463863,34.320541,4.80228,3.975398,8.3799,14.27939,0.525011,11.179813,5.088035,10.296693,4.110415,"2019-03-15"
1.428544,17.348274,21.08507,12.689371,19.515968,5.266986,1.86214,3.621694,16.755964,8.244514,8.883918,84.943901,5.057386,13.877717,55.017307,10.951047,14.986457,2.855669,27.86549,1.748623,9.857866,8.774683,35.390182,15.417004,34.453899,4.844091,4.025994,8.452862,13.980268,0.535721,11.202511,5.091727,10.582421,4.162239,"2019-03-18"
1.437948,17.348274,21.651821,12.881184,19.49848,5.296318,1.847214,3.649071,16.784395,8.283751,9.132683,86.120262,5.077623,14.006411,57.10458,10.880242,14.968269,2.899051,28.239126,1.750972,10.031487,8.721155,35.669373,15.646618,34.930172,4.891875,4.068459,8.876035,14.127378,0.521505,11.334144,5.11942,10.71389,4.187191,"2019-03-19"
1.441978,17.515842,21.623003,12.659534,19.393559,5.304698,1.797279,3.650049,17.087673,8.308274,9.012069,86.365349,5.0997,13.905923,56.494152,10.884962,14.931894,2.900937,27.924484,1.746274,10.021841,8.556749,35.043598,16.316721,35.006382,4.914771,4.094661,8.653171,13.945943,0.509042,11.175275,5.102804,10.631502,4.176634,"2019-03-20"
1.443322,17.387703,21.536551,12.540185,19.25366,5.313077,1.783891,3.617782,17.12558,8.445601,9.023376,86.904518,5.132814,13.953523,56.907661,10.951047,14.981911,2.927344,28.691425,1.734527,10.012197,8.619835,34.658504,16.115221,34.825397,4.8421,4.138932,8.68899,14.558897,0.516053,11.393152,5.123112,10.447445,4.161279,"2019-03-21"
1.440187,17.348274,21.2964,12.416574,19.18371,5.266986,1.706275,3.567916,16.727533,8.308274,8.735035,87.149597,5.182487,13.838932,55.292984,10.884962,14.868238,2.957522,28.219463,1.688717,9.775877,8.551015,34.023098,15.651305,33.949047,4.599198,4.15158,8.474087,14.235257,0.511963,11.701811,5.117574,9.974155,4.140165,"2019-03-22"
1.445113,17.151134,21.39246,12.518873,19.131245,5.275367,1.682936,3.553249,16.609066,8.573118,8.642692,86.80648,5.169608,13.771942,56.316929,10.715034,14.859145,2.961295,27.924484,1.682844,9.737294,8.470724,33.503216,15.759083,34.053825,4.575307,4.147063,8.645213,13.686049,0.513132,11.583796,5.176651,9.988177,4.144964,"2019-03-25"
1.461235,17.180706,21.402067,12.616909,19.131245,5.275367,1.661226,3.522938,16.523769,8.695732,8.563539,87.590736,5.245037,13.76489,56.986431,10.771676,14.850051,3.015994,28.140802,1.678537,9.872334,8.535721,34.244526,15.937152,34.18718,4.659924,4.165133,8.682357,13.86258,0.51761,11.429466,5.224651,9.849697,4.177594,"2019-03-26"
1.460787,16.835712,21.478914,12.714946,19.148733,5.329838,1.70519,3.578671,16.646976,8.587831,8.503231,86.855507,5.256076,13.741972,57.852844,10.818879,14.931894,3.038628,27.806496,1.691458,9.74694,8.711597,34.321545,15.796571,33.872845,4.652955,4.135318,8.9092,12.955408,0.521505,11.234284,5.180344,10.119647,4.187191,"2019-03-27"
1.454965,16.875139,21.39246,12.740521,19.131245,5.258606,1.665387,3.564005,16.822308,8.631973,8.51454,87.982857,5.230319,13.645011,57.143963,10.932165,14.900067,3.032969,27.806496,1.69459,9.891625,8.807181,34.321545,15.501352,32.701202,4.622095,4.156098,8.728786,12.49937,0.526763,11.157119,5.180344,9.928578,4.204465,"2019-03-28"
1.456756,17.101851,22.180149,12.915282,19.393559,5.292127,1.666111,3.560093,17.28196,8.582927,8.540923,87.933846,5.246877,13.886532,57.006126,11.069055,15.004644,3.040514,28.5931,1.700072,9.992904,8.853063,34.581482,15.805943,33.063168,4.693771,4.137125,8.803074,12.925986,0.539811,11.36138,5.213574,10.016225,4.261088,"2019-03-29"
1.454965,17.387703,22.247391,13.01332,19.58592,5.354979,1.715593,3.608982,17.807953,8.524073,8.825495,88.767105,5.204563,13.953523,58.640495,11.196501,15.163784,3.055604,29.104393,1.727088,10.045956,8.939089,35.37093,15.651305,33.291782,4.803276,4.121765,9.013996,13.445771,0.530658,11.665499,5.154497,10.449199,4.28796,"2019-04-01"
1.47646,17.555271,22.112907,13.064468,19.795769,5.317267,1.720116,3.581605,17.988022,8.524073,8.857533,89.796432,5.207323,13.918264,58.286053,10.979368,15.12741,3.104644,29.596022,1.721215,10.00255,8.811006,35.47683,15.730967,33.901417,4.837122,4.162422,9.102877,13.813543,0.520921,11.547482,5.169267,10.400116,4.235176,"2019-04-02"
1.437948,17.417273,22.189754,13.422517,20.163004,5.484873,1.755848,3.608982,18.196524,8.479933,9.110067,90.92379,5.250556,14.018751,59.172157,11.224823,15.20016,3.070693,30.402292,1.736485,10.094184,8.832033,36.025585,16.077734,34.139557,4.859024,4.180493,9.121448,14.612836,0.525984,11.515709,5.184035,10.68409,4.401205,"2019-04-03"
1.406153,17.180706,22.064877,13.358579,20.372852,5.468112,1.764442,3.616805,18.078058,8.504456,9.096875,90.188553,5.238598,13.888294,59.132774,11.201221,15.191066,3.048059,30.441622,1.749406,10.132767,8.883649,35.813789,15.904349,33.796635,4.813231,4.131704,9.106856,14.853116,0.524426,11.30237,5.16742,10.613973,4.397366,"2019-04-04"
1.381971,17.072279,22.189754,13.499241,20.512753,5.463922,1.764894,3.620716,18.02593,8.509359,9.204295,90.188553,5.237678,13.969387,59.38876,11.272025,15.122862,3.065034,30.677605,1.749406,10.17135,8.942912,35.746395,15.824688,34.377697,4.951605,4.12538,9.108184,15.284636,0.522674,11.642803,5.150804,10.54035,4.438633,"2019-04-05"
1.368088,17.151134,22.381872,13.597279,20.582703,5.459732,1.759466,3.652004,18.035408,8.573118,9.204295,89.845444,5.221121,13.939419,59.644749,11.16818,15.181972,3.048059,30.874254,1.748623,10.127944,8.864532,35.390182,16.063673,34.42532,5.009344,4.183204,9.280637,15.358189,0.519558,11.715429,5.160036,10.442186,4.422318,"2019-04-08"
1.354206,17.476416,22.29542,13.597279,20.687626,5.451352,1.777106,3.65396,17.912201,8.411268,9.068604,89.69841,5.206403,14.004647,58.699566,11.040731,15.12741,3.040514,30.933249,1.751363,9.910916,8.864532,34.639248,15.295167,34.120502,4.814226,4.138028,9.177164,15.225792,0.520824,11.402231,5.165574,10.470234,4.340744,"2019-04-09"
1.355997,17.39756,22.353056,13.571703,20.565216,5.447162,1.778915,3.68036,17.902725,8.558405,8.921609,89.208244,5.221121,14.050482,58.266361,11.050173,15.159238,3.070693,31.090572,1.739617,9.857866,8.893208,34.475582,15.271737,34.349121,4.798298,4.166037,9.216963,15.309152,0.517805,11.36138,5.195112,10.373823,4.277403,"2019-04-10"
1.346145,17.565128,22.516357,13.669739,20.635166,5.484873,1.777558,3.711649,17.940636,8.617259,9.138336,89.208244,5.190765,14.036379,58.384506,11.059613,15.195612,3.048059,31.326553,1.749797,9.86751,9.021292,35.062847,14.02057,34.444374,4.668883,4.140739,9.218288,15.392516,0.508166,11.279675,5.136035,10.429916,4.282201,"2019-04-11"
1.338084,17.32856,22.343451,13.682527,20.897476,5.564485,1.85445,3.781072,18.13018,8.602546,9.187334,89.110214,5.16041,13.941181,58.975246,11.451397,15.291097,2.999018,31.523207,1.788168,10.118298,9.093936,35.139874,14.348592,34.568207,4.672865,4.099178,9.419926,15.725962,0.501058,11.356839,5.091727,10.868147,4.32059,"2019-04-12"
1.356445,17.515842,22.189754,14.057625,21.054863,5.639907,1.885207,3.880805,18.120705,8.627069,9.29664,89.649376,5.133734,13.812489,59.428146,11.69213,15.372941,3.019766,32.054161,1.801872,10.306389,9.147463,34.937698,14.456369,34.930172,4.620104,4.117248,9.48758,15.544529,0.508166,11.415848,5.08988,10.940017,4.32059,"2019-04-15"
1.34928,17.535557,21.940001,14.441246,21.177275,5.669238,1.899681,3.946316,18.348162,8.533882,9.405946,89.208244,5.038069,13.597411,59.762894,11.69213,15.459332,3.002791,32.093494,1.818708,10.311211,9.185697,35.284283,14.442311,34.387222,4.574311,4.059424,9.584419,15.907396,0.511671,11.801671,5.001265,11.290603,4.328268,"2019-04-16"
1.327337,16.894852,21.815121,14.466822,21.177275,5.635717,1.922296,4.050939,18.338684,8.455409,9.313601,85.92421,5.078543,13.600939,59.605362,11.69213,15.641206,2.965067,32.250813,1.833979,10.306389,9.158934,34.956955,15.032751,33.815689,4.668883,4.021477,9.75422,16.162382,0.507776,11.951463,4.932957,11.376495,4.376253,"2019-04-17"
1.329576,16.530146,22.00724,14.492395,21.247223,5.627337,1.928628,4.09005,18.81255,8.465219,9.289102,85.139954,5.082222,13.602702,59.369068,11.474998,15.500253,2.983929,31.995167,1.826539,10.238869,9.080554,35.159122,15.304539,33.796635,4.645987,4.018766,9.721055,16.280071,0.499987,11.837984,4.932957,11.183674,4.405044,"2019-04-18"
1.330024,16.52029,22.256996,14.662894,21.422098,5.631656,1.894253,4.049961,18.39081,8.682276,9.375485,86.071259,5.076703,13.925316,59.054012,11.71511,15.500253,3.015994,32.290146,1.817534,10.253337,8.973498,35.621243,15.703998,34.68475,4.781374,4.063941,9.71828,15.721061,0.485868,12.251043,4.968034,11.049363,4.404084,"2019-04-23"
1.328232,16.559715,22.564386,14.722569,21.439587,5.519368,1.858069,4.01476,18.60405,8.697075,9.233433,84.061623,5.062905,13.706714,58.502655,11.497267,15.468424,2.987701,32.172153,1.781512,10.176172,8.946735,35.75602,15.963884,34.279308,4.718658,4.020573,9.608617,16.515448,0.477592,11.987775,4.951418,10.843419,4.339784,"2019-04-24"
1.323306,16.48086,22.689264,15.016681,22.051645,5.571193,1.849023,4.080272,18.428719,8.81547,9.250709,83.473434,5.09418,13.667928,58.345123,11.434335,15.513893,3.004677,32.70311,1.783078,10.142413,8.939089,35.553848,15.978324,34.30827,4.685807,4.068459,9.530883,16.250652,0.47545,11.733585,4.99388,10.795066,4.361857,"2019-04-25"
1.330024,16.875139,22.708475,15.029468,21.824308,5.575512,1.859878,4.113516,18.400288,8.766139,9.285263,84.012596,5.137414,13.523369,59.132774,11.657018,15.67758,3.002791,32.70311,1.789343,10.108652,8.998351,34.899185,15.920571,34.955048,4.517568,4.090143,9.618335,15.922112,0.486161,11.356839,4.984649,10.809392,4.323469,"2019-04-26"
1.317932,17.003281,22.862171,15.323578,21.999182,5.679162,1.926819,4.125249,18.608789,8.741472,9.325575,85.385033,5.107978,13.308293,59.073704,11.439175,15.636659,2.980156,32.565453,1.826148,10.045956,9.162758,35.197636,16.141958,34.723366,4.579288,4.070266,9.594736,15.853457,0.488205,11.270597,4.938496,11.069062,4.342663,"2019-04-29"
1.334502,16.884995,23.361681,15.344891,21.999182,5.65325,1.917773,4.188805,18.793594,8.8648,9.279505,85.385033,5.187086,13.414069,58.443581,11.361719,15.732141,2.99336,32.919426,1.830063,9.930207,9.032762,35.207264,16.546228,34.742672,4.496663,4.099178,9.532271,16.064314,0.485479,11.238823,4.927419,11.040408,4.35322,"2019-04-30"
1.313006,16.530146,22.958231,15.302265,22.15657,5.614381,1.910536,4.121339,19.030531,8.692142,9.252629,85.385033,5.130055,13.25188,57.518093,11.061581,15.727595,3.010335,32.742439,1.822232,9.819283,9.084377,35.082104,16.363344,34.916431,4.310504,4.016056,9.404563,16.069218,0.48285,10.916547,4.920034,11.083389,4.371454,"2019-05-02"
1.311663,16.806139,22.84296,15.144554,22.191544,5.627337,1.91325,4.108628,18.874155,8.751339,9.279505,86.904518,5.146612,13.299479,58.266361,10.979284,15.741236,2.995246,32.467133,1.818317,9.722826,9.032762,35.804157,16.536604,34.935738,4.353311,4.047678,9.837658,16.083929,0.486842,11.05726,4.938496,10.947287,4.336905,"2019-05-03"
1.307185,16.54986,22.535568,15.016681,21.54451,5.441631,1.862592,4.057783,18.433458,8.73654,8.93589,85.679131,5.115337,13.109083,56.218472,10.722713,15.600285,2.955636,31.365883,1.792867,9.537628,8.893208,35.005089,16.252651,34.22139,4.297563,4.049485,9.618335,15.309152,0.480026,10.902929,4.958803,10.589122,4.257249,"2019-05-06"
1.307633,18.195972,22.477932,15.076354,21.422098,5.454587,1.783438,4.023561,17.935894,8.928932,8.765042,87.737785,5.153052,12.772366,56.474461,9.923956,15.541174,2.982043,31.562534,1.755671,9.427669,8.799535,34.244526,16.344093,34.42411,4.12136,4.064845,9.489238,15.019839,0.471361,10.716826,5.004958,10.250657,4.121931,"2019-05-07"
1.291511,18.363543,22.622021,15.298002,21.579485,5.471862,1.789318,4.001072,17.826906,9.076924,8.551963,88.129906,5.129135,12.763551,56.415382,9.856183,15.522985,2.955636,31.955837,1.73531,9.410306,8.832033,34.360054,16.507727,35.206036,4.177108,4.039547,9.435102,15.260118,0.462208,10.907469,4.962495,10.238121,4.111374,"2019-05-08"
1.283898,18.807106,22.228178,14.390096,21.107325,5.337981,1.643224,3.915027,17.84586,9.002928,8.223705,88.227928,5.076703,12.626042,54.899158,9.662544,15.327472,2.959409,31.129902,1.694981,9.664952,8.594983,34.206017,15.76175,34.144157,4.02181,4.031415,9.081129,14.490246,0.453932,10.685053,4.990188,9.962336,4.020202,"2019-05-09"
1.295989,17.998835,22.074482,14.628796,21.282198,5.337981,1.609301,3.872005,18.24391,9.096658,8.212188,89.306274,5.106139,12.574918,54.781013,9.538616,15.382034,3.029197,30.008991,1.691066,9.69389,8.705862,35.303535,15.882069,33.951092,3.988959,4.094661,8.989512,14.627547,0.454905,10.603349,5.108343,10.035759,4.174715,"2019-05-10"
1.312559,17.969263,21.901575,14.108774,21.282198,5.281837,1.549597,3.813338,17.580494,9.037459,7.99335,89.69841,5.065665,12.712426,54.367496,9.302378,15.291097,3.032969,27.668839,1.658568,9.240542,8.505134,33.724648,15.420046,32.696148,4.046698,4.092854,8.82016,13.882195,0.445947,10.548879,5.108343,9.754601,4.135367,"2019-05-13"
1.31435,18.718393,22.410692,14.67142,21.439587,5.355256,1.537837,3.84756,17.950111,8.968396,8.0471,92.296227,5.128215,12.872851,55.430824,9.484397,15.513893,3.08201,27.747498,1.683627,9.33314,8.556749,34.321545,16.526978,33.313969,4.171134,4.108213,8.956198,14.808983,0.441761,10.830303,5.123112,9.589845,4.32059,"2019-05-14"
1.352414,18.531111,21.978422,14.67142,21.387123,5.286156,1.547335,3.780094,17.879032,8.94373,7.914646,93.668663,5.127295,12.797046,56.001869,9.374024,15.450236,3.091441,27.590179,1.66914,9.506763,8.315876,34.504463,16.459599,34.105545,4.127333,4.071169,9.090846,15.299347,0.434068,10.912007,5.124958,9.525374,4.236136,"2019-05-15"
1.385105,19.408382,21.997635,14.829131,21.509537,5.359574,1.613824,3.86516,18.220217,8.963463,7.945359,95.531242,5.142013,13.001545,57.360561,9.602517,15.577549,3.095213,27.452522,1.70986,9.674597,8.529985,33.917194,16.652109,35.312225,4.250774,4.165133,9.19218,15.45136,0.450037,11.311449,5.160036,9.688338,4.343623,"2019-05-16"
1.38824,19.102814,21.940001,14.662894,21.457073,5.355256,1.561809,3.872005,18.319729,9.042393,7.841699,95.482231,5.177887,13.080876,57.163651,9.614136,15.463877,3.098985,27.432858,1.69968,9.669775,8.476459,34.369686,16.642485,35.273613,4.146247,4.156098,9.278243,15.274828,0.451011,11.370457,5.196959,9.49314,4.287,"2019-05-17"
1.396213,19.311319,21.870001,14.79414,21.742678,5.337981,1.544621,3.721,17.938166,9.002928,7.634379,95.976967,5.233999,13.068186,56.238163,9.476652,15.651114,3.114075,26.600357,1.703556,9.725534,8.455429,33.347355,15.925384,35.283264,4.098464,4.137125,9.196747,13.87729,0.445753,11.379744,5.215421,9.288986,4.267,"2019-05-20"
1.41169,19.619108,22.129999,14.365053,21.90851,5.312068,1.537837,3.623,18.252956,9.071991,7.682369,95.432762,5.308507,13.180592,56.33662,9.585089,15.67992,3.115961,27.155355,1.702694,9.880094,8.507045,33.65892,15.906132,35.794895,4.168148,4.214826,9.130628,14.495149,0.455782,11.55153,5.27819,9.260334,4.276,"2019-05-21"
1.410752,20.37369,22.5,14.360391,21.90851,5.307749,1.525172,3.546,18.219568,9.032526,7.590228,96.471695,5.300229,13.069999,56.257851,9.449543,15.646314,3.089555,27.531963,1.672206,9.968134,8.317787,34.661774,15.626994,35.408756,4.138283,4.213019,9.055282,14.269584,0.443513,11.189384,5.280036,9.167211,4.33,"2019-05-22"
1.371825,20.274403,22.1,13.870672,21.226749,5.23433,1.492154,3.499,17.551836,8.968396,7.405942,95.828545,5.2248,12.618559,54.899158,9.346914,15.319848,3.065034,27.195,1.638962,9.831182,8.220291,33.629711,15.068714,34.926086,3.924251,4.165133,8.783116,13.460483,0.430661,10.715809,5.220959,9.066925,4.159,"2019-05-23"
1.410752,19.67868,22.290001,14.080551,21.134619,5.247287,1.513412,3.535,17.470755,8.963463,7.615183,95.086449,5.325065,12.74003,55.647427,9.43986,15.62711,3.114075,27.234642,1.65257,9.870312,8.248966,34.048382,14.977273,35.418411,3.925247,4.248255,8.807719,13.396734,0.426571,10.585808,5.335422,9.27645,4.332,"2019-05-24"
1.391054,19.698538,22.99,13.842689,21.189896,5.251606,1.477228,3.441,17.380133,8.963463,7.571031,94.839088,5.308507,12.754534,59.054012,9.383706,15.449474,3.087668,27.135534,1.64344,9.660971,8.172499,34.077587,14.784762,35.090195,3.90235,4.187721,9.510428,13.435963,0.424234,10.400091,5.307729,9.065133,4.229,"2019-05-27"
1.379329,19.738253,22.620001,13.88,21.042488,5.208418,1.471348,3.443,17.237047,8.909198,7.582549,93.354912,5.308507,12.714648,58.876789,9.197813,15.339053,3.080124,27.274286,1.625182,9.447717,8.117059,33.551815,14.982085,35.350834,3.914296,4.179589,9.425858,13.283951,0.4329,10.390806,5.289267,8.934404,4.16,"2019-05-28"
1.364321,19.331175,22.440001,13.693441,20.544985,5.182505,1.484465,3.425,16.741016,8.790804,7.532639,92.464401,5.187086,12.449948,57.79377,8.957702,15.17582,3.066921,26.540894,1.606923,9.220768,8.011916,32.500286,14.775137,35.572865,3.910314,4.119055,9.310534,13.249627,0.430758,10.232947,5.108343,9.133184,4.078,"2019-05-29"
1.352596,19.450321,22.309999,13.828696,20.710819,5.208418,1.501652,3.401,17.227507,8.682276,7.624781,92.959129,5.111658,12.411875,56.809208,8.957702,15.262238,3.038628,25.966072,1.606406,9.57293,8.000446,32.325027,14.871392,35.679054,3.918278,4.071169,9.233651,13.323181,0.428421,10.200446,5.036342,9.104532,4.125,"2019-05-30"
1.369011,19.718395,22.459999,13.875336,20.7661,5.156592,1.513412,3.384,16.726707,8.628011,7.484647,90.584442,5.123616,12.310347,55.352058,8.980938,15.089403,3.065034,25.926428,1.579363,9.725534,7.906773,32.130299,14.370866,35.71767,3.815742,4.069362,8.79388,13.431061,0.428226,9.796515,5.045573,9.122439,4.131,"2019-05-31"
1.379329,19.787897,22.389999,13.800713,20.489708,5.191144,1.489892,3.357,16.60747,8.623078,7.547996,94.294899,5.16409,12.527906,54.761318,8.860883,15.055797,3.070693,26.124643,1.572645,9.953461,7.860892,32.256874,14.712571,36.219646,3.90235,4.106406,8.744675,13.509519,0.426766,10.075089,5.115727,9.075878,4.087,"2019-06-03"
1.37886,19.996399,21.9,14.285766,21.171471,5.264561,1.541908,3.416,17.074883,8.65761,7.747637,95.630653,5.251476,12.707396,57.006126,9.077758,15.257437,3.089555,26.441786,1.607268,10.124651,8.000446,32.8508,15.602929,36.209991,4.007873,4.147063,9.08296,13.852774,0.442539,10.316519,5.108343,9.339129,4.168,"2019-06-04"
1.390116,20.155258,22.469999,14.341734,21.521564,5.333662,1.507532,3.354,16.936567,8.692142,7.711164,96.273804,5.267114,12.57142,56.927357,9.071948,15.132611,3.123506,26.560713,1.593315,10.124651,8.065443,33.590763,15.56924,36.683014,4.057648,4.15158,8.995313,13.710567,0.438645,9.977588,5.158189,9.016781,4.137,"2019-06-05"
1.410752,19.847467,22.51,13.903319,21.060915,5.320705,1.478132,3.314,16.760096,8.628011,7.709244,97.461143,5.340703,12.600429,56.927357,8.998365,15.185421,3.155571,26.838213,1.57299,10.183344,8.021475,33.590763,15.516301,36.644398,4.067603,4.197659,9.003002,13.558555,0.429882,9.986875,5.239421,8.916496,4.114,"2019-06-06"
1.412628,19.956684,23.120001,13.987271,20.931932,5.37253,1.474514,3.308,16.655165,8.662543,7.73612,100.033714,5.41889,12.654819,57.813461,9.004175,15.223829,3.17066,27.056248,1.578502,10.305622,8.061621,33.785496,15.983136,36.779545,4.197018,4.270843,8.972249,13.87729,0.436016,9.968301,5.298498,8.972012,4.134,"2019-06-07"
1.413566,19.877254,23.27,13.996599,21.392582,5.350937,1.529695,3.412,17.051035,8.573747,7.862816,100.924232,5.36094,12.691078,58.089138,8.988685,15.343853,3.172546,27.512142,1.589698,10.378989,8.183969,33.425247,16.021639,36.760239,4.270684,4.250062,9.127552,14.191125,0.449939,10.288662,5.265267,9.170792,4.171,"2019-06-10"
1.42107,19.847467,23.33,14.150511,21.871658,5.359574,1.543265,3.444,17.12258,8.692142,8.024064,97.461143,5.379337,12.732778,58.798027,9.027411,15.502285,3.166888,27.313927,1.590904,10.506159,8.182057,33.902328,16.228588,36.325836,4.286613,4.260001,9.213661,14.524571,0.454808,10.441877,5.27819,9.192282,4.18,"2019-06-11"
1.415911,20.016256,23.24,14.393038,22.000639,5.290474,1.508889,3.405,16.693321,8.706942,8.020225,98.203232,5.41797,12.527906,58.522346,8.858946,15.468678,3.17066,27.135534,1.574368,10.423009,8.143824,33.503139,15.939821,36.30653,4.13032,4.259098,9.06912,14.259776,0.449647,9.986875,5.331728,8.998874,4.173,"2019-06-12"
1.418256,20.691408,23.469999,14.812796,21.890085,5.325024,1.512508,3.446,17.070114,8.667477,8.154599,101.616837,5.510877,12.604054,58.935863,8.901546,15.535892,3.168774,26.996784,1.586425,10.64311,8.191615,33.581028,16.036076,36.103809,4.177108,4.249158,9.146004,14.31862,0.450913,10.154019,5.291113,9.131394,4.22,"2019-06-13"
1.409814,20.949554,23.42,14.892083,21.779528,5.242968,1.494415,3.434,17.017651,8.642811,8.091251,102.408409,5.583545,12.640314,58.286053,8.758254,15.492683,3.153685,26.382322,1.582464,10.545288,8.149558,34.12627,16.295965,35.765934,4.146247,4.262711,9.10295,13.882195,0.446045,10.02866,5.322498,9.070506,4.184,"2019-06-14"
